"","id","smile"
"6928","DB12059","CCCCN1C=CC(N2CCC(CC2)C2=CC=CC=C2)=C(Cl)C1=O"
"6929","DB12060","[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O"
"6930","DB12061","CN1CCN(CC1)C1=C2OC(=O)NC2=CC=C1"
"6931","DB12063","CC1=CC=C(COC(=O)N2CC[C@H](CNC3=NC=CC=N3)[C@H](F)C2)C=C1"
"6932","DB12064","CCOC1=C(C(=O)NC2=CC=C(OC3=C(Cl)C(N)=NC=C3)C(F)=C2)C(=O)N(C=C1)C1=CC=C(F)C=C1"
"6933","DB12066","CNC(=O)C1=CC=C2C=C(C=CC2=C1)[C@@]1(O)CCN2C=NC=C12"
"6934","DB12068","COC1=CC=C(NS(=O)(=O)C2=C(F)C(F)=C(F)C(F)=C2F)C=C1NC(N)=O"
"6935","DB12070","COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=CC(=CC=C1OC)C(F)(F)F"
"6936","DB12071","C1C[C@H]2CN3CCNCC4=C3C(=CC=C4)[C@H]2C1"
"6937","DB12072","CC1=C(CCC(O)=O)C(C)=C(N1)\C=C1/C(=O)NC2=CC=CC=C12"
"6938","DB12073","C[C@@H](N1C=NC2=CC(Cl)=CC=C2C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F"
"6939","DB12074","CC1=CN([C@@H]2O[C@](CO)(C=C2)C#C)C(=O)NC1=O"
"6940","DB12078","C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(=C1)C(F)(F)F"
"6941","DB12079","[H]\C(CC\C(C)=C(/[H])CCC(=O)OC\C([H])=C(/C)CCC=C(C)C)=C(\C)CCC=C(C)C"
"6942","DB12080","C[C@H](NCCC1=C(C)C=C(OCC(O)=O)C(C)=C1)[C@H](O)C1=CC=C(O)C=C1"
"6943","DB12081","C[C@]12CC=C3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO"
"6944","DB12082","COC1=C(OC)C=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1"
"6945","DB12083","OS(=O)(=O)CCS[C@H]1CCO[P@@](=O)(N1)N(CCCl)CCCl"
"6946","DB12084","COC1=C(NC2=C(C)N=C(C=C2)S(C)(=O)=O)N=CN=C1OC1CCN(CC1)C(=O)OC(C)C"
"6947","DB12085","CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C1=NC(=CS1)C(=O)C1=CC=C(F)C=C1"
"6948","DB12087","COC1=C(O)C=CC(CO)=C1"
"6949","DB12092","COC1=CC=CC=C1N1CCN(CC(O)COC2=CC=CC3=CC=CC=C23)CC1"
"6950","DB12093","COC1=CC=C2C[C@@H]3N(CCC4=CC(OC)=C(OC)C=C34)CC2=C1OC"
"6951","DB12095","CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=NC(N)=NC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=C1"
"6952","DB12096","CC(C)N1N=CC2=C1C(=O)CC1(CCN(CC1)C(=O)C1=CC=C3N=C(C)NC3=C1)C2"
"6953","DB12097","CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O"
"6954","DB12098","NC[C@@H](CC(O)=O)C1=CC=C(Cl)C=C1"
"6955","DB12099","[H][C@](CCCN)(CC1=CN(CCC)C=N1)C(O)=O"
"6956","DB12100","O[C@@H](CNCCCCCCOCC(F)(F)C1=CC=CC=C1)C1=C2C=CC(=O)NC2=C(O)C=C1"
"6957","DB12101","O=C1N(CC2=C1C=CC=C2OCC1=CC=C(CN2CCOCC2)C=C1)[C@H]1CCC(=O)NC1=O"
"6958","DB12105","CCC[C@@H](C)C[C@H](N)CC(O)=O"
"6959","DB12106","C[C@H]([C@H](N)C1=NC2=CC=C(C=C2N1)C(C)(C)C)C(N)=O"
"6960","DB12108","CC(C)N1N=C(C)N=C1C1=CN2CCOC3=CC(=CC=C3C2=N1)C1=CN(N=C1)C(C)(C)C(N)=O"
"6961","DB12109","OC(=O)CCCCC(CCSCC1=CC=CC=C1)SCC1=CC=CC=C1"
"6962","DB12110","ClC1=CC=CC(=C1)N1CCNCC1"
"6963","DB12111","ClC1=NC(=CN=C1)N1CCNCC1"
"6964","DB12112","CC(=O)OC\C=C(/C)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C"
"6965","DB12113","COC[C@H](O)CN1C(=O)C=NN(C1=O)C1=CC=C(Cl)C(=C1)C(=O)NCC1(O)CCCCCC1"
"6966","DB12114","COC1=C(OC2CCN(CC2)C(=O)C=C)C=C2C(NC3=CC=C(Cl)C(Cl)=C3F)=NC=NC2=C1"
"6967","DB12115","C[C@@](N1CCCCC1)(C(=O)O[C@H]1C[N+]2(CCC3=CC=C(F)C=C3)CCC1CC2)C1=CC=CC=C1"
"6968","DB12116","OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1"
"6969","DB12117","CC(Cl)(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl"
"6970","DB12120","COC1=CC(=C(C=C1C=C)C(=O)NC1=CC=C(C=C1)C(N)=N)C1=CC=C(N=C1C(O)=O)C(=O)NCC1CC1"
"6971","DB12121","C1CN(CCO1)C1=CC=C(NC2=NC(=CN3C=CN=C23)C2=CC3=C(C=NN3)C=C2)C=C1"
"6972","DB12122","CN(CCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)[C@@H](N1CCN(CC2CC2)CC1)C1=CC=CC=C1"
"6973","DB12123","COC1=CC(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC"
"6974","DB12124","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3\C=N\OCCN)C2=O"
"6975","DB12125","C1C[C@@]23C[N@@]1CC[C@@H]2OC1=C(C3)N=CC=C1"
"6976","DB12127","[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@@]2([H])S(=O)(=O)C1(C)C"
"6977","DB12128","C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC2=CC=C(F)C=C2)C(=O)NCCCC2=CC=CC=C2O1"
"6978","DB12129","O=C1SN(C(=O)N1CC1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1"
"6979","DB12130","C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2"
"6980","DB12131","[H][C@]12N3CCC[C@@]1(CC)C=C(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OCC"
"6981","DB12133","CCCCC[C@@H](O)\C=C\C1=CC=CC=C1\C=C\[C@@H](O)[C@@H](O)CCCC(O)=O"
"6982","DB12134","O=C1C=CC2=C3N1C[C@@H](CN1CCC(CC1)NCC1=CC4=C(OCCC4)C=N1)N3C(=O)C=N2"
"6983","DB12135","OC1=C(C(Cl)=CC=C1NC(=O)NC1=C(Cl)C(F)=CC=C1)S(=O)(=O)N1CCNCC1"
"6984","DB12137","COC1=CC=CC(NC2=C(C=NC3=C(C)C=C(C=C23)S(=O)(=O)C2=CC(=CC=C2)C(=O)N(C)C)C(N)=O)=C1"
"6985","DB12138","CC(C)(C)C1=NN(C(NC(=O)NCC2=CC=CC=C2SC2=CN3C(C=C2)=NN=C3C2=CC=CC=C2SCCO)=C1)C1=CC=C(O)C(Cl)=C1"
"6986","DB12140","CC1=CC(F)=CC=C1C1=C2C=CC(=O)N(C2=NC(NC(CO)CO)=N1)C1=C(F)C=CC=C1F"
"6987","DB12141","CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O"
"6988","DB12143","C[C@H](C1=CNC(=S)N1)C1=C(C)C(C)=CC=C1"
"6989","DB12145","C1C2=C(O[C@]11CN3CCC1CC3)N=CC=C2"
"6990","DB12146","COC1=CC(OC)=C(\C=C\S(=O)(=O)CC2=CC=C(OC)C(NCC(O)=O)=C2)C(OC)=C1"
"6991","DB12147","COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC=C2N=CC(=NC2=C1)C1=CN(C)N=C1"
"6992","DB12148","[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(=O)C2=CC=CC=C2C1=O)=C(\C)CCC=C(C)C"
"6993","DB12149","CC1=CC=C(C=C1)C#CC1=CC=C(S1)S(=O)(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(O)=O"
"6994","DB12150","[H]\C(C1=CC=C(C=C1)C(C)C(O)=O)=C1\CCCCC1=O"
"6995","DB12153","C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O"
"6996","DB12154","FC1=C(N=CC=C1C(=O)N1CCC(CC1)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1)C(F)(F)F"
"6997","DB12155","CC(=O)C1=CC2=C(O1)C(=O)C1=CC=CC=C1C2=O"
"6998","DB12156","[H][C@@]1(CO)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12"
"6999","DB12158","C[C@@H]1CC[C@@H](COC2=CC=C(F)C=N2)CN1C(=O)C1=CC(C)=CC=C1C1=NC=CC=N1"
"7000","DB12160","CC(C)(S)C(=O)N[C@@H](CS)C(O)=O"
"7001","DB12161","[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2"
"7002","DB12162","CCCCCCOC1=CC(C)=C(O)C(C)=C1C"
"7003","DB12163","COC1=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(O)=O)=CC=C1"
"7004","DB12165","CC1=CN2N=C(C=C2N=C1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)C1=CC(Cl)=CC=C1NS(C)(=O)=O"
"7005","DB12167","CO[C@@H](C)CN1C(=O)N(C)C2=C1C1=CC(=CC=C1N=C2)C1=CC(=CN=C1)C(C)(C)O"
"7006","DB12170","CCC[C@@H](N(NC(=O)C1=CC=CC(OC)=C1CC)C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C"
"7007","DB12172","O=N(=O)C1=CN=CN1CCN1CCOCC1"
"7008","DB12173","O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1"
"7009","DB12174","COC1=C(OCCCCCCC(=O)NO)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1"
"7010","DB12179","COC1=C(O)C=CC(C[C@@H](CO)[C@H](CO)CC2=CC(OC)=C(O)C=C2)=C1"
"7011","DB12180","C[C@H](O)C(=O)N1CCN(CC2=C(C)C3=NC(=NC(N4CCOCC4)=C3S2)C2=CN=C(N)N=C2)CC1"
"7012","DB12181","CCC(CC)CC1(CCCCC1)C(=O)NC1=CC=CC=C1SC(=O)C(C)C"
"7013","DB12183","CNC(=O)CN1CCC(CC1)OC1=C(OC)C=C2N=CN=C(NC3=CC=CC(Cl)=C3F)C2=C1"
"7014","DB12184","CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC=CC=N2)C(=O)C1"
"7015","DB12185","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C(F)C(C)=C4CC[C@H](N)C3=C14)C2=O"
"7016","DB12186","CC1=C(SC(=N1)C1=CC=CN=C1)C(=O)NC1=CC=CC=C1C1=CN2C(CN3CCOCC3)=CSC2=N1"
"7017","DB12187","NC1=NC(NC2CC2)=C2N=CN([C@@H]3C[C@H](COC(=O)CO)C=C3)C2=N1"
"7018","DB12188","CN1CCN(CC1(C)C)[C@@H]1C[C@H](C2=C1C=C(Cl)C=C2)C1=CC=CC=C1"
"7019","DB12190","[H][C@]12SC([C@H]3CCCO3)=C(N1C(=O)[C@@H]2[C@@H](C)O)C(O)=O"
"7020","DB12192","SCCNC(=O)C1=CC(=CC=C1)C(=O)NCCS"
"7021","DB12193","[H][C@@]12CC(=CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC)C(O)=O"
"7022","DB12194","CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C"
"7023","DB12197","CC(C)(CS(O)(=O)=O)N(Cl)Cl"
"7024","DB12198","[H][C@]12CCC3=C(C=CC(=C3)C(=O)NC3=C(C)N=CC=C3)[C@]1(CC1=CC=CC=C1)CC[C@](C2)(OP(O)(O)=O)C(F)(F)F"
"7025","DB12200","O=C1NC(=O)[C@H]([C@@H]1C1=CNC2=CC=CC=C12)C1=CN2CCCC3=C2C1=CC=C3"
"7026","DB12203","COC1=C2N=C(NC(=O)N3CCC(C)(O)CC3)SC2=C(C=C1)N1CCOCC1"
"7027","DB12204","CC(C)(C)N\C(NC#N)=N\C1=CC(=CC=C1)C(=C/CCCC(O)=O)\C1=CC=CN=C1"
"7028","DB12206","CC1=CC(=CC=C1N1C(CCC(O)=O)=CC=C1C1=CC=C(C=C1)N1C=CN=C1)C(N)=O"
"7029","DB12207","FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=CC=CC=N2)C=N1)C(F)(F)F"
"7030","DB12209","CCC(CC)N1C(=O)NC2=NC=C(N=C12)C#C"
"7031","DB12210","CCCNC(=O)C1=NN=C2C(=CC=CC2=C1N)C1=CC(OC)=CC=C1OC"
"7032","DB12211","OC(=O)C1=C2C=CC3=C(CCCC3)C2=NC(CC2=CC=C(Cl)C=C2)=C1O"
"7033","DB12214","CCOC1=CC=C(CC2=CC([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C(OC)C=C2C)C=C1"
"7034","DB12216","COC1=C2C=CC(=O)OC2=CC2=C1C=CO2"
"7035","DB12218","NC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C(=O)N[C@@H](CCO)C1=CC=C(Cl)C=C1"
"7036","DB12219","C[C@H](N(C)C(=O)CC1(CCN(C)CC1)C1=CC=C(F)C=C1)C1=C2C=CC=CC2=CC(Cl)=C1"
"7037","DB12220","COC1=CC=C2[C@H]([C@@H](CN(C)CC(O)=O)CCC2=C1)C1=CC=CC=C1"
"7038","DB12221","[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C"
"7039","DB12222","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C4OCCOC4=CC1=C3CN1CCN(C)CC1)C2=O"
"7040","DB12223","CCCCOC1=C(OCCCC)C(=O)C1=O"
"7041","DB12224","OC(=O)[C@@H]1CSC(=O)N1"
"7042","DB12225","COC1=CC=C2C3=C(C4CCCCC4)C4=CC=C(C=C4N3C[C@]3(C[C@H]3C2=C1)C(=O)N1[C@H]2CC[C@@H]1CN(C)C2)C(=O)NS(=O)(=O)N(C)C"
"7043","DB12226","COC1=CC=C(C[C@H](C)[C@H](C)CC2=CC=C(OC)C(OC)=C2)C=C1OC"
"7044","DB12228","FC1=C(F)C(=CC=C1)[C@@H]1CC[C@@H](NC(=O)N2CCC(CC2)N2C(=O)NC3=C2C=CC=N3)C(=O)N(CC(F)(F)F)C1"
"7045","DB12229","CN(C)CCCOC1=CC=C2NN=C(C2=C1)S(=O)(=O)C1=C2C=CC=CC2=CC=C1"
"7046","DB12230","CCCC(=O)N1CCCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=N1"
"7047","DB12231","COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1"
"7048","DB12233","CS(=O)(=O)NC1=CC2=C(C=C1OC1=CC=CC=C1)C(=O)C(NC=O)=CO2"
"7049","DB12234","[H][C@@]1(CC2=CC=CC=C2)CN(CC2=CN=CN2)C2=C(CN1S(=O)(=O)C1=CC=CS1)C=C(C=C2)C#N"
"7050","DB12235","[H][C@@]12[C@@H](O)[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]"
"7051","DB12236","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(Cl)C(CC2=CC=C(OCCOC3CC3)C=C2)=C1"
"7052","DB12237","CC(=N)NCCSCC[C@H](N)C(O)=O"
"7053","DB12238","CCN1N=CN=C1COC1=NN2C(C=C1C(C)(C)C)=NN=C2C1=CC=CC=C1F"
"7054","DB12239","CCCN1CCN(CC1)C1=CC=C(C=C1)C(=O)NC1(CCCCC1)C(=O)NCC#N"
"7055","DB12241","[H][C@](O)(CO)CN1C=NC2=C(C1=O)C(NC1=C(F)C=C(I)C=C1)=C(F)C(=O)N2C"
"7056","DB12242","NC(=O)NC1=C(SC(=C1)C1=CC=CC(F)=C1)C(=O)N[C@H]1CCCNC1"
"7057","DB12243","CC1=NN(C(=O)C1)C1=CC=CC=C1"
"7058","DB12244","FC(F)(F)C1=CC2=C(C=C1)[C@H]1C[C@@H]2CNC1"
"7059","DB12245","CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2"
"7060","DB12247","COC1=CC(OC)=CC(CCC2=CC(NC(=O)C3=CC=C(C=C3)N3C[C@H](C)N[C@H](C)C3)=NN2)=C1"
"7061","DB12248","CC(C)(C)NCC(O)C1=CC=CC=C1Cl"
"7062","DB12251","CCC1=NC(CC2=CC=CC=C2)=C2C=C(OC)C(OC)=CC2=C1"
"7063","DB12252","CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@@]3(O)C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O"
"7064","DB12253","CC\C(=C(\C1=CC=C(\C=C\C(O)=O)C=C1)C1=CC=C2NN=CC2=C1)C1=CC=C(F)C=C1Cl"
"7065","DB12254","COC1=CC=C(C=C1)S(=O)(=O)NC1=C(NC2=CC=C(O)C=C2)N=CC=C1"
"7066","DB12255","OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1"
"7067","DB12259","CN(C)CCCNC(=O)C(\COC1=C2C=CC=CC2=CC=C1)=C\CCCCC(=O)NO"
"7068","DB12260","FC1=CC=C(CC2CCN(CC2)C(=O)C(=O)NC2=CC=C3NC(=O)OC3=C2)C=C1"
"7069","DB12262","BrC1=CC2=C(OCC[C@H]2NCCCNC2=CC(=O)C3=C(N2)C=CS3)C(Br)=C1"
"7070","DB12263","OC[C@@H](NS(=O)(=O)C1=CC=C(Cl)S1)C(C(F)(F)F)C(F)(F)F"
"7071","DB12264","CCNC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(OC)=CC=C2N1"
"7072","DB12265","CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1"
"7073","DB12267","COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1"
"7074","DB12268","[H][C@@]1(CF)CN(C(=O)C1)[C@@]1([H])CN2CCC3=CC(OC)=C(OC)C=C3[C@]2([H])C[C@]1([H])N"
"7075","DB12269","CC(C)(CO)N1C=C(C(=O)C2=CC(NC(=O)CC3=CC=C(Cl)C=N3)=CN=C2)C2=CN=C(N)N=C12"
"7076","DB12270","CC1=C(C=C(C=C1F)C(=O)NC1CC1)C1=CC=C(C=N1)C(=O)NCC(C)(C)C"
"7077","DB12271","CC(C)C[C@H](N[C@@H](CC1=CN=CN1CC1=CC(Cl)=CC(Cl)=C1)C(O)=O)C(O)=O"
"7078","DB12272","CC(C)(C)NC(=O)C1=CC=C(OC2=CC(F)=C(CC(O)=O)C=C2Cl)C(NS(=O)(=O)C2=CC=C(C=C2Cl)C2CC2)=C1"
"7079","DB12273","[H][C@]12CCC3=CC=CC=C3[C@]1([H])C1=CC(O)=C(Cl)C=C1CCN2C"
"7080","DB12275","CC(C)[C@@](O)(C1=CN=NN1)C1=CC=C2C=C(OC(F)F)C(OC(F)F)=CC2=C1"
"7081","DB12276","CC(C)OP(=O)(OC(C)C)C(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)P(=O)(OC(C)C)OC(C)C"
"7082","DB12278","CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1"
"7083","DB12279","CC(C)[C@H]1NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O"
"7084","DB12280","COC1=CC(=CC=C1)[C@@H](OC1=CC=C2N(N=CC2=C1)C1=CC=C(F)C=C1)[C@H](C)NC(=O)C(F)(F)F"
"7085","DB12282","CNC(=O)C1=CC=C(NC2=NC=C(C(NCC3=C(N=CC=N3)N(C)S(C)(=O)=O)=N2)C(F)(F)F)C=C1"
"7086","DB12283","CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O)N=[N+]=[N-]"
"7087","DB12284","O=C(NC1=NC=C(SCCN2CCCC2)S1)[C@@]1(C[C@H]1C1CCCCC1)C1=CC=C(C=C1)S(=O)(=O)C1CC1"
"7088","DB12285","CN1C(N)=N[C@@](C)(CS1(=O)=O)C1=CC(NC(=O)C2=CC=C(F)C=N2)=CC=C1F"
"7089","DB12286","CC1CC(O)=NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1"
"7090","DB12287","C#CCO[C@H]1CN2CCC1CC2"
"7091","DB12288","COC1=CC=C2NC=C(CCNC(=O)C3=CC(=O)C=CO3)C2=C1"
"7092","DB12289","COC1=CC=C(C=C1)C(=O)NC1=C(NC(=O)C2=CC=C(C=C2)N2CCCN(C)CC2)C(O)=CC=C1"
"7093","DB12290","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=C(O)C=C1"
"7094","DB12291","CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1N"
"7095","DB12293","CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1"
"7096","DB12295","COC(=O)N1CCC(CC#CC2=NC(N)=C3N=CN([C@@H]4O[C@@H]([C@@H](O)[C@H]4O)C(=O)NC4CC4)C3=N2)CC1"
"7097","DB12297","COC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CNC1=C(C)C(=NC(C)=N1)N1CCC(CC1)C1=CC=C2CCCNC2=N1)C(O)=O"
"7098","DB12298","OCC1=CC=C(O1)C=O"
"7099","DB12299","O=C(N1CCN(CC1)C1CC1)C1=CC=C(CN2CCOCC2)C=C1"
"7100","DB12300","O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1"
"7101","DB12301","CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F"
"7102","DB12302","COCC(=O)NC\C=C\C1=CC=C2N=CN=C(NC3=CC=C(OC4=CC=C(C)N=C4)C(C)=C3)C2=C1"
"7103","DB12303","CCCN(CCC)C(=O)C1=CC2=CC=C(C=C2N=C(N)C1)C1=CC=C(C=C1)C(=O)N1CCCC1"
"7104","DB12305","N[C@@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12"
"7105","DB12306","C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C21"
"7106","DB12307","COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3F)C2=C1"
"7107","DB12308","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C"
"7108","DB12309","CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C1=CC=CC=C1"
"7109","DB12310","OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"
"7110","DB12311","CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C"
"7111","DB12312","CC[C@@H](N(CCOC)CCOC)C(=O)OC1=C(OC)C=C(C)C=C1OC"
"7112","DB12313","OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1"
"7113","DB12314","CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C(Cl)=C1"
"7114","DB12316","[H]/C(=C(/[H])\C(\C)=C(/[H])C(O)=O)/C(/[H])=C(/C)\C(\[H])=C1/CCCC2=CC=CC=C12"
"7115","DB12318","CC1=C2N(C=C1NC(=O)OC[C@@H]1COCCN1)N=CN=C2NC1=CC=C2N(CC3=CC=CC(F)=C3)N=CC2=C1"
"7116","DB12319","CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1"
"7117","DB12320","CC1(C)CCC(C)(C)C2=C1C=C(CN1C=CC=N1)C(\C=C\C1=CC=C(C=C1)C(O)=O)=C2"
"7118","DB12321","CCCCCNC(=O)C1=COC(=N1)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1CC1=CC=CC=C1CCC(O)=O"
"7119","DB12322","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N"
"7120","DB12323","CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=N3)=C2)=CC(=C1)C(F)(F)F"
"7121","DB12325","COC1=CC(=CC=C1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]1C1=CC=CC(Cl)=C1F)C1=CC=C(Cl)C=C1F)C(O)=O"
"7122","DB12326","COC1=C(OC)C(=O)[C@H](C)[C@@H](C\C=C(/C)CC\C=C(/C)CCC=C(C)C)[C@H]1O"
"7123","DB12327","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)C1=COC=C1"
"7124","DB12328","[H][C@]12CC[C@]([H])(O1)[C@]1(C)C(=O)OC(=O)[C@]21C"
"7125","DB12332","CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3"
"7126","DB12336","CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NC1=C(N=C(S1)C1=NC=CO1)C1=CC=CC=C1"
"7127","DB12337","CC(=O)NC1=CC=C(C=C1)S(Cl)(=O)=O"
"7128","DB12338","NC(=O)OC[C@@H](O)C1=CC=CC=C1Cl"
"7129","DB12339","CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C(F)=C1)C1=CC=C(CNCC2=CN=NN2)C=C1"
"7130","DB12341","CC1=CC(=CC(C)=C1)[C@@H]1CCCN1CC1=CC=C(OC2=CC=C(C=C2F)C(N)=O)C=C1"
